id,species,num,long,lat,year,locat,window
2423198254,sciurus_aberti,1039,-105.055514,23.642144,2019,"Durango, Durango, Mexico",20_25
3356347375,sciurus_aberti,347,-106.040836,24.371876,1956,"10 mi, by road, E La Ciudad, Durango",20_25
3892609955,sciurus_aberti,95,-104.980705,23.609985000000002,2022,"34345 Dgo., México",20_25
3032088296,sciurus_aberti,598,-104.960592,23.448638,2018,"Pueblo Nuevo, Dgo., México",20_25
3456929168,sciurus_aberti,287,-105.411963,23.623626,2021,"Pueblo Nuevo, Durango, Mexico",20_25
896306732,sciurus_aberti,2279,-105.741285,23.762114,1938,Neveros: 6 km NW La Ciudad,20_25
3384331153,sciurus_aberti,337,-104.863176,23.351637,2021,"34964 Dgo., México",20_25
2596254600,sciurus_aberti,929,-105.866649,24.459958,2019,"San Dimas, Dgo., México",20_25
3343878474,sciurus_aberti,443,-105.026251,23.896785,2021,"34385 Dgo., México",20_25
1987351527,sciurus_aberti,1171,-105.549444,24.09594766,1953,"MEXICO: DURANGO:  CO.; 25MI NNW EL SALTO,LA LAGUNA,8000FT; 24.09556, -105.54917;",20_25
1987315963,sciurus_aberti,1192,-105.6780922,23.7315905,1955,"MEXICO: DURANGO:  CO.; 28.4MI SW EL SALTO,HWY 40; 23.731188, -105.677817;",20_25
3384134688,sciurus_aberti,339,-104.8934,23.301186,2021,"34964 Dgo., México",20_25
896306908,sciurus_aberti,2262,-105.433093,23.760513,1948,EL SALTO: 5 MI SW,20_25
3881458582,sciurus_aberti,118,-105.055488,23.642048,2022,"Km 61 carretera federal #40 Durango-Mazatlán + 26 Km por entronque Navíos-Regocijo + 14 Km de terracería Camino sin nombre, s/n Rancho Molinillos, 34345 Dgo., México",20_25
3892444939,sciurus_aberti,100,-104.980545,23.610068,2022,"34345 Dgo., México",20_25
1880652053,sciurus_aberti,1387,-104.978245,23.461199,2017,"Pueblo Nuevo, Dgo., México",20_25
2963927937,sciurus_aberti,643,-105.503086,23.7159,2020,"Pueblo Nuevo, Dgo., México",20_25
1453256360,sciurus_aberti,1654,-105.455044,23.674268,2016,"Pueblo Nuevo, Dgo., México",20_25
919421950,sciurus_aberti,2236,-104.5363213,23.70136735,1958,North and Central America | Mexico | Durango State | 24 mi. SSE Durango,20_25
3903268242,sciurus_aberti,39,-105.368009,23.769777,2022,Pueblo Nuevo,20_25
2963925981,sciurus_aberti,644,-105.502256,23.715759,2020,"Pueblo Nuevo, Dgo., México",20_25
2818560070,sciurus_aberti,822,-108.206793,28.162813,2020,"Ocampo, CHIH, MX",25_30
1065408536,sciurus_aberti,2207,-105.1594534,27.71635643,1963,|  | Mexico | Chihuahua |  | Rancho San Miguel; SE Ciudad de Chihuahua SW Chihuahua; Rancho San Miguel,25_30
3903165672,sciurus_aberti,42,-108.227577,29.282389,2021,"Madera, MX-CH, MX",25_30
2543021522,sciurus_aberti,964,-108.394901,28.606762,2019,"Temósachic, MX-CH, MX",25_30
2540755083,sciurus_aberti,997,-108.212615,29.3234,2019,"Madera, Chih., México",25_30
2540846430,sciurus_aberti,974,-108.201465,29.327827,2019,"Madera, MX-CH, MX",25_30
2542938921,sciurus_aberti,966,-108.271929,28.635431,2019,"Temósachic, Chih., México",25_30
2540786225,sciurus_aberti,990,-108.212616,29.323401,2019,"Madera, Chih., México",25_30
3902594727,sciurus_aberti,67,-108.108877,29.306174,2021,"Madera, MX-CH, MX",25_30
1987295325,sciurus_aberti,1203,-108.2624742,29.74397199,1991,"MEXICO: CHIHUAHUA:  CO.; SIERRA MADRE OCCIDENTAL, MESA CUESTA  BLANCA, 7-10KM N, 1KM W MESA DEL HURACAN, 29DEG43'N, 108DEG16'W; 29.7438123, -108.2621038;",25_30
3754669312,sciurus_aberti,241,-108.302741,29.805229,1990,"Mexico, Sierra Madre Occidental, San Juan, ca. 15.0 km N, 4.5 km W Mesa del Huracán",25_30
1987318212,sciurus_aberti,1190,-108.2941283,29.80275483,1991,"MEXICO: CHIHUAHUA:  CO.; SIERRA MADRE OCCIDENTAL, 15KM N, 4.5KM W MESA DEL HURACAN 29DEG48'N, 108DEG18'12""W; 29.802597, -108.2937571;",25_30
2540781224,sciurus_aberti,994,-108.20147,29.32781,2019,"Madera, Chih., México",25_30
896306907,sciurus_aberti,2263,-106.998425,25.932421,1937,MT MOHINORA: E SIDE,25_30
2540830481,sciurus_aberti,977,-108.212428,29.322989,2019,"Madera, Chih., México",25_30
3903128007,sciurus_aberti,46,-108.240512,29.248939,2021,"Madera, MX-CH, MX",25_30
1945475950,sciurus_aberti,1248,-108.219755,28.312354,2017,"Ocampo, Chih., México",25_30
2540861192,sciurus_aberti,972,-108.212619,29.323408,2019,"Madera, Chih., México",25_30
2540807104,sciurus_aberti,984,-107.639436,28.183572,2019,"Guerrero, Chih., México",25_30
3754669325,sciurus_aberti,229,-108.264204,29.746163,1990,"Mexico, Sierra Madre Occidental, Mesa Cuesta Blanca, ca. 7.0-10.0 km N, 1 km W Mesa del Huracán",25_30
1145676124,sciurus_aberti,1869,-108.3333,29.91071,1948,"Meadow Valley, 5 mi S Garcia",25_30
1671726666,sciurus_aberti,1528,-110.7558,32.42762,2017,"Saguaro National Park, Mount Lemmon, AZ, US",30_35
3117859293,sciurus_aberti,519,-110.708056,32.390267,2021,"Coronado National Forest, Tucson, AZ, US",30_35
3859720808,sciurus_aberti,149,-110.785675,32.440559,2022,"Pima County, AZ, USA",30_35
2963858515,sciurus_aberti,646,-106.242973,34.937841,2020,"East Mountain Coalition, Edgewood, NM, US",30_35
2641615343,sciurus_aberti,855,-110.859621,33.297575,2020,"Gila County, AZ, USA",30_35
1145235045,sciurus_aberti,2021,-107.6685788,33.33565328,1956,"5 MI W CHLORIDE; T11S, R8W, SEC 21",30_35
3338007920,sciurus_aberti,447,-110.699092,32.393267,2021,"Pima County, AZ, USA",30_35
2381390211,sciurus_aberti,1065,-109.9606,33.8383,1966,USA | Arizona | Navajo | Whiteriver,30_35
3925111503,sciurus_aberti,8,-112.159844,34.715892,2022,"Yavapai County, AZ, USA",30_35
3881756797,sciurus_aberti,114,-110.716737,32.414655,2022,"Coronado National Forest, Tucson, AZ, US",30_35
3759525118,sciurus_aberti,210,-107.1697,34.011469,2022,"Cibola National Forest, Socorro, NM, US",30_35
3469217302,sciurus_aberti,270,-107.183328,33.985215,2021,"USA, New Mexico, Socorro County, Cibola NF, Madalena Mtns., 0.6 km ESE of South Baldy",30_35
1145334866,sciurus_aberti,1986,-105.7864552,34.90140935,1958,"4 MI W, 1 MI S MANZANO, RED CANYON; T5N, R5E, SEC 27",30_35
1262415358,sciurus_aberti,1764,-112.404399,34.368172,1976,United States of America | Arizona | Yavapai,30_35
2397599177,sciurus_aberti,1046,-110.867014,34.218156,2019,"Gila County, AZ, USA",30_35
3335130759,sciurus_aberti,463,-110.705497,32.390794,2021,"Mt Lemmon, AZ",30_35
1935604243,sciurus_aberti,1250,-110.770647,32.447124,2018,"Coronado National Forest, Mount Lemmon, AZ, US",30_35
1262396587,sciurus_aberti,1801,-110.796294,32.469467,1955,United States of America | Arizona | Pima,30_35
3912042752,sciurus_aberti,30,-110.786247,32.441488,2022,"Mount Lemmon, Tucson, AZ, US",30_35
1913158175,sciurus_aberti,1272,-110.759303,32.43851,2018,"Coronado National Forest, Tucson, AZ, US",30_35
2269208932,sciurus_aberti,1104,-110.029833,34.254208,2013,"Show Low, AZ 85901, USA",30_35
3772857119,sciurus_aberti,189,-106.39417,35.095314,2022,"Cibola National Forest, Cedar Crest, NM, US",35_40
1586150313,sciurus_aberti,1588,-113.904443,35.09109,2017,"86401, Kingman, AZ, US",35_40
1901068976,sciurus_aberti,1285,-104.955546,37.920248,2005,"Pueblo County, CO, USA",35_40
48091191,sciurus_aberti,2445,-106.43306,35.198059,1987,North America | USA | NEW MEXICO | BERNALILLO,35_40
3079588883,sciurus_aberti,552,-111.543532,35.369077,2021,"Coconino County, US-AZ, US",35_40
1145184602,sciurus_aberti,2057,-106.376667,35.176389,2007,"Tijeras Ranger, along District NM 536 A Doc Long, Picnic Area",35_40
1946338671,sciurus_aberti,1244,-111.730986,35.139354,2018,"Coconino County, US-AZ, US",35_40
1145127420,sciurus_aberti,2101,-105.245609,39.700894,1931,"[JEFFERSON], Mt. Vernon Canyon",35_40
1145342533,sciurus_aberti,1978,-107.6842911,35.24918269,1982,"MT. TAYLOR, 5 MI W MOSCA PEAK LOOKOUT",35_40
1640074865,sciurus_aberti,1566,-106.970279,37.320525,2017,"Archuleta County, CO, USA",35_40
1677275293,sciurus_aberti,1527,-112.239075,36.679629,2017,"Coconino County, AZ, USA",35_40
2856686127,sciurus_aberti,760,-106.652132,37.672208,2020,"SH-149, South Fork, CO, US",35_40
3925461327,sciurus_aberti,0,-104.525233,39.076999,2022,"El Paso County, CO, USA",35_40
2859896520,sciurus_aberti,757,-105.1596,38.886237,2020,"21045 CO-67, Divide, CO 80814, USA",35_40
1145358766,sciurus_aberti,1898,-106.609684,35.724538,1991,"Santa Fe National Forest; 5 mi. N of Ponderosa, NM, 3/4 mi. E on jeep rd near stream bed.",35_40
891034007,sciurus_aberti,2297,-111.640709,35.208355,2013,"Coconino, Arizona, United States",35_40
3468987934,sciurus_aberti,274,-111.73091,35.160305,2009,"4001 S Woody Mountain Rd, Flagstaff, AZ 86001, USA",35_40
